"Account","Order Date","ChannelAdvisor Order ID","Site Name","SKU","Quantity","Shipment Status Date","Distribution Center","Requested Shipping Carrier Name","Requested Shipping Class Name"
"BW - MISHON","1/23/2023 9:01 AM","6639322","eBay Motors Fixed Price US","15MIS_C-BSH-0002_MPK4","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:03 AM","6639337","Amazon Seller Central - US","15KIT_MK1003429","1","1/23/2023 10:43 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 9:05 AM","6639326","eBay Motors Fixed Price US","15MIS_C-SMO-0034","1","1/23/2023 10:49 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:06 AM","6639338","Amazon Seller Central - US","15MIS_K-SAX-0001","1","1/23/2023 10:43 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON CAD","23/01/2023 9:07 AM","6639342","Amazon Seller Central - CA","15MIS_C-CBL-0189","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:10 AM","6639339","Amazon Seller Central - US","15MIS_C-SMO-0024","1","1/23/2023 12:01 PM","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:10 AM","6639340","Amazon Seller Central - US","15MIS_C-CCH-0032_MPK3","1","1/23/2023 12:03 PM","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 9:11 AM","6639341","Amazon Seller Central - US","15MIS_C-BLD-0163_MPK3","1","1/23/2023 10:37 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 9:14 AM","6639374","Amazon Seller Central - US","15MIS_C-DCH-0028","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 9:19 AM","6639409","Amazon Seller Central - CA","15MIS_K-CRB-0007","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:19 AM","6639375","Amazon Seller Central - US","15MIS_C-BLD-0176_MPK3","1","1/23/2023 10:37 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON CAD","23/01/2023 9:19 AM","6639447","Amazon Seller Central - CA","15MIS_C-CCH-0095","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:21 AM","6639350","Checkout Direct","15MIS_C-IDL-0019","1","1/23/2023 10:49 AM","MISHONC - Chesterfield","",""
"BW - MISHON CAD","23/01/2023 9:22 AM","6639449","Amazon Seller Central - CA","15MIS_C-SMO-0152","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON CAD","23/01/2023 9:22 AM","6639448","Amazon Seller Central - CA","15MIS_C-CGB-0019","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:23 AM","6639351","Checkout Direct","15MIS_C-SSL-0008","1","1/23/2023 12:03 PM","MISHONM - McDonough","",""
"BW - MISHON","1/23/2023 9:23 AM","6639376","Amazon Seller Central - US","15MIS_C-PTO-0106","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:23 AM","6639355","eBay Fixed Price US","15PRN_2566-2","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:25 AM","6639379","Amazon Seller Central - US","15MIS_C-BLD-0202_MPK3","1","1/23/2023 11:28 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 9:27 AM","6639354","eBay Motors Fixed Price US","15PRN_2455-1","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:27 AM","6639358","eBay Motors Fixed Price US","15MIS_C-SMO-0031","1","1/23/2023 12:03 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:27 AM","6639378","Amazon Seller Central - US","15KIT_MK1002392","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:28 AM","6639377","Amazon Seller Central - US","15MIS_C-CBL-0116","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:32 AM","6639382","eBay Motors Fixed Price US","15MIS_C-CBL-0912","2","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:35 AM","6639436","Amazon Seller Central - US","15MIS_C-SPN-0100_MPK3","1","1/23/2023 10:46 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 9:35 AM","6639420","Amazon Seller Central - US","15MIS_K-CRB-0012","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 9:36 AM","6639505","Amazon Seller Central - CA","15MIS_C-SSL-0033","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:39 AM","6639543","Amazon Seller Central - US","15MIS_C-SMO-0161","1","1/23/2023 11:25 AM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:41 AM","6639421","Amazon Seller Central - US","15MIS_C-CCH-0035_MPK3","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 9:42 AM","6639506","Amazon Seller Central - CA","15MIS_C-SMO-0072","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 9:42 AM","6639399","eBay Motors Fixed Price US","15MIS_K-CAX-0160_MPK2","2","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:43 AM","6639401","eBay Motors Fixed Price US","15MIS_C-BCH-0001","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 9:45 AM","6639397","Checkout Direct","15MIS_C-DCH-0299","1","23/01/2023 10:04 AM","MISHON - New Dundee","",""
"BW - MISHON","1/23/2023 9:45 AM","6639412","eBay Motors Fixed Price US","15MIS_C-ISA-0003","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:45 AM","6639422","Amazon Seller Central - US","15MIS_C-DSP-0223","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 9:47 AM","6639544","Amazon Seller Central - CA","15MIS_K-PAD-0113","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:48 AM","6639424","Amazon Seller Central - US","15MIS_C-BLB-0015","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:48 AM","6639423","Amazon Seller Central - US","15MIS_C-BLD-0030_MPK2","1","1/23/2023 11:28 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 9:50 AM","6639410","eBay Motors Fixed Price US","15PRN_2437-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:54 AM","6639437","eBay Fixed Price US","15MIS_C-BLT-0035","3","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 9:54 AM","6639486","Amazon Seller Central - US","15MIS_C-PTO-0104","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:55 AM","6639481","Amazon Seller Central - US","15MIS_C-CCH-0211","1","1/23/2023 11:31 AM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 9:56 AM","6639482","Amazon Seller Central - US","15MIS_C-BLD-0168_MPK2","1","1/23/2023 11:31 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 9:56 AM","6639483","Amazon Seller Central - US","15MIS_C-CCH-0032_MPK2","1","1/23/2023 12:06 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 9:57 AM","6639490","Amazon Seller Central - US","15MIS_C-BLD-0187_MPK3","4","1/23/2023 12:06 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 10:00 AM","6639484","Amazon Seller Central - US","15MIS_K-TRE-0039","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:00 AM","6639485","Amazon Seller Central - US","15MIS_C-SMO-0086","1","1/23/2023 11:25 AM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 10:01 AM","6639598","Amazon Seller Central - CA","15MIS_C-SMO-0161","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 10:01 AM","6639489","Amazon Seller Central - US","15MIS_C-IDL-0021","1","1/23/2023 11:31 AM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:01 AM","6639542","Amazon Seller Central - US","15MIS_C-SPN-0004_MPK3","1","1/23/2023 11:25 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:02 AM","6639487","Amazon Seller Central - US","15MIS_K-PST-0028","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:03 AM","6639488","Amazon Seller Central - US","15MIS_C-SPN-0037_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:04 AM","6639577","Walmart Marketplace","15MIS_K-PAD-0129","1","1/23/2023 11:22 AM","MISHONC - Chesterfield","Walmart","Express"
"BW - MISHON","1/23/2023 10:05 AM","6639461","eBay Motors Fixed Price US","15KIT_MK1007557","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:05 AM","6639640","Amazon Seller Central - US","15KIT_MK1002135","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:06 AM","6639457","eBay Motors Fixed Price US","15PRN_2449-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:06 AM","6639491","Amazon Seller Central - US","15MIS_C-BLD-0135","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:06 AM","6639576","Walmart Marketplace","15MIS_C-DCH-0364","1","1/23/2023 11:31 AM","MISHONC - Chesterfield","Walmart","Express"
"BW - MISHON","1/23/2023 10:08 AM","6639462","eBay Fixed Price US","15MIS_C-CCH-0004_MPK2","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:10 AM","6639492","Amazon Seller Central - US","15MIS_C-CCH-0101_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:15 AM","6639494","eBay Fixed Price US","15KIT_MK1002920","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:16 AM","6639496","eBay Motors Fixed Price US","15MIS_K-CAX-0152","1","1/23/2023 11:43 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:16 AM","6639496","eBay Motors Fixed Price US","15MIS_K-CAX-0153","1","1/23/2023 11:43 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:16 AM","6639498","eBay Motors Fixed Price US","15MIS_K-TRE-0009","1","1/23/2023 11:28 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:16 AM","6639500","eBay Motors Fixed Price US","15MIS_C-SSL-0081","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:17 AM","6639523","eBay Motors Fixed Price US","15PRN_5561-3","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:18 AM","6639596","Shopify","15MIS_K-CAX-0114_MPK2","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON CAD","23/01/2023 10:21 AM","6639642","Amazon Seller Central - CA","15MIS_C-SMO-0161","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 10:22 AM","6639535","eBay Motors Fixed Price US","15MIS_C-BLB-0014","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 10:22 AM","6639644","Amazon Seller Central - CA","15KIT_MK1001529","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:25 AM","6639637","Amazon Seller Central - US","15MIS_C-CCH-0074_MPK3","2","1/23/2023 11:31 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:26 AM","6639554","Amazon Seller Central - US","15MIS_K-CAX-0026","1","1/23/2023 11:43 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 10:27 AM","6639638","Amazon Seller Central - US","15KIT_MK1002902","1","1/23/2023 11:49 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON CAD","23/01/2023 10:27 AM","6639643","Amazon Seller Central - CA","15MIS_C-SMO-0047","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 10:27 AM","6639639","Amazon Seller Central - US","15MIS_C-CCH-0003_MPK10","1","1/23/2023 11:22 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:31 AM","6639555","Amazon Seller Central - US","15MIS_C-BJT-0030_MPK2","1","1/23/2023 11:22 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:34 AM","6639595","Shopify","15MIS_K-CRB-0003","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON CAD","23/01/2023 10:35 AM","6639682","Amazon Seller Central - CA","15MIS_C-RSA-0001","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:36 AM","6639588","eBay Motors Fixed Price US","15MIS_C-DSP-0071","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:37 AM","6639608","Amazon Seller Central - US","15KIT_MK1000988","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:37 AM","6639578","eBay Motors Fixed Price US","15MIS_C-DSP-0071","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:37 AM","6639606","Amazon Seller Central - US","15MIS_K-BRS-0016","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:38 AM","6639670","Amazon Seller Central - US","15KIT_MK1004910","1","1/23/2023 11:49 AM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:38 AM","6639581","eBay Motors Fixed Price US","15MIS_K-CAX-0064","1","1/23/2023 11:43 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:39 AM","6639583","eBay Fixed Price US","15MIS_C-BLD-0163_MPK3","1","1/23/2023 11:43 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:40 AM","6639609","Amazon Seller Central - US","15MIS_C-BLD-0216_MPK2","1","1/23/2023 12:24 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 10:40 AM","6639586","eBay Motors Fixed Price US","15MIS_K-CVB-0062","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:40 AM","6639607","Amazon Seller Central - US","15MIS_C-CCH-0189","1","1/23/2023 12:18 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:41 AM","6639589","eBay Motors Fixed Price US","15MIS_C-SSL-0113","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:41 AM","6639610","Amazon Seller Central - US","15MIS_K-SKS-0004","1","1/23/2023 12:15 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:42 AM","6639641","Shopify","15MIS_C-BLB-0028_MPK2","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON CAD","23/01/2023 10:42 AM","6639683","Amazon Seller Central - CA","15MIS_C-CBL-0282","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:42 AM","6639611","Amazon Seller Central - US","15KIT_MK1000931","1","1/23/2023 12:15 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 10:43 AM","6639600","eBay Motors Fixed Price US","15MIS_K-PAD-0282_MPK4","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:43 AM","6639599","eBay Motors Fixed Price US","15KIT_MK1003471","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:44 AM","6639612","Amazon Seller Central - US","15MIS_C-CCH-0101_MPK3","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:45 AM","6639603","eBay Fixed Price US","15MIS_C-CCH-0066_MPK2","1","1/23/2023 11:46 AM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:46 AM","6639671","Amazon Seller Central - US","15MIS_K-CAX-0162_MPK2","1","1/23/2023 11:51 AM","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:48 AM","6639601","eBay Fixed Price US","15MIS_C-CCH-0050_MPK5","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 10:51 AM","6639739","Amazon Seller Central - CA","15MIS_C-BLT-0169","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:52 AM","6639618","eBay Motors Fixed Price US","15MIS_C-STK-0001","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:54 AM","6639619","eBay Motors Fixed Price US","15MIS_C-RTR-0351","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:55 AM","6639617","eBay Motors Fixed Price US","15PRN_2125-3","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:56 AM","6639676","Amazon Seller Central - US","15MIS_C-TLI-0003","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:56 AM","6639672","Amazon Seller Central - US","15MIS_C-CCH-0222","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:56 AM","6639621","eBay Motors Fixed Price US","15MIS_K-CAX-0082","1","1/23/2023 1:24 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:57 AM","6639673","Amazon Seller Central - US","15KIT_MK1002904","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 10:57 AM","6639729","Amazon Seller Central - US","15MIS_C-CCH-0030_MPK3","1","1/23/2023 12:18 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 10:58 AM","6639646","eBay Motors Fixed Price US","15MIS_C-CBL-0280","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 10:59 AM","6639730","Amazon Seller Central - US","15KIT_MK1007552","1","1/23/2023 12:15 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:00 AM","6639731","Amazon Seller Central - US","15MIS_C-CCH-0044_MPK3","1","1/23/2023 1:15 PM","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:01 AM","6639674","Amazon Seller Central - US","15KIT_MK1002673","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:02 AM","6639680","Amazon Seller Central - US","15MIS_C-SSL-0070","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:02 AM","6639732","Amazon Seller Central - US","15KIT_MK1004754","1","1/23/2023 12:12 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:02 AM","6639675","Amazon Seller Central - US","15MIS_C-DCH-0185","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:02 AM","6639648","eBay Fixed Price US","15MIS_C-CCH-0050_MPK2","1","1/23/2023 12:30 PM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:02 AM","6639679","Amazon Seller Central - US","15MIS_K-CRB-0008","1","1/23/2023 12:27 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:03 AM","6639677","Amazon Seller Central - US","15MIS_C-DCH-0157","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:03 AM","6639678","Amazon Seller Central - US","15MIS_C-CCH-0036_MPK2","1","1/23/2023 12:30 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:04 AM","6639652","eBay Fixed Price US","15MIS_C-BLT-0147","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:04 AM","6639651","eBay Motors Fixed Price US","15MIS_C-SMO-0014","1","1/23/2023 1:12 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:05 AM","6639733","Amazon Seller Central - US","15MIS_C-SSL-0054","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:05 AM","6639734","Amazon Seller Central - US","15MIS_C-DCH-0282","1","1/23/2023 12:30 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:06 AM","6639659","eBay Motors Fixed Price US","15MIS_C-SSL-0126","5","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:08 AM","6639681","Amazon Seller Central - US","15MIS_C-CCH-0026_MPK3","1","1/23/2023 1:21 PM","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:11 AM","6639746","Amazon Seller Central - US","15MIS_K-CRB-0007","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:13 AM","6639785","Amazon Seller Central - US","15MIS_C-PLY-0010_MPK3","1","1/23/2023 12:03 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
